1,3.668669607,1,0,0,0,0,0,0,0,0
1,3.668669607,1,0,0,0,0,0,0,0,0
1,3.668669607,1,0,0,0,0,0,0,0,0
1,3.668669607,1,0,0,0,0,0,0,0,0
1,3.668669607,1,0,0,0,0,0,0,0,0
1,3.668669607,1,0,0,0,0,0,0,0,0
1,3.668669607,1,0,0,0,0,0,0,0,0
2,4.153791035,1,0,0,0,0,0,0,0,0
2,4.153791035,1,0,0,0,0,0,0,0,0
2,4.153791035,1,0,0,0,0,0,0,0,0
2,4.153791035,1,0,0,0,0,0,0,0,0
2,4.153791035,1,0,0,0,0,0,0,0,0
2,4.153791035,1,0,0,0,0,0,0,0,0
2,4.153791035,1,0,0,0,0,0,0,0,0
2,4.153791035,1,0,0,0,0,0,0,0,0
2,4.153791035,1,0,0,0,0,0,0,0,0
2,4.153791035,1,0,0,0,0,0,0,0,0
3,4.665786981,1,0,0,0,0,0,0,0,0
3,4.665786981,1,0,0,0,0,0,0,0,0
3,4.665786981,1,0,0,0,0,0,0,0,0
3,4.665786981,1,0,0,0,0,0,0,0,0
3,4.665786981,1,0,0,0,0,0,0,0,0
3,4.665786981,1,0,0,0,0,0,0,0,0
3,4.665786981,1,0,0,0,0,0,0,0,0
3,4.665786981,1,0,0,0,0,0,0,0,0
4,3.611671668,1,0,0,0,0,0,0,0,0
4,3.611671668,1,0,0,0,0,0,0,0,0
4,3.611671668,1,0,0,0,0,0,0,0,0
4,3.611671668,1,0,0,0,0,0,0,0,0
4,3.611671668,1,0,0,0,0,0,0,0,0
5,3.944569696,1,0,0,0,0,0,0,0,0
5,3.944569696,1,0,0,0,0,0,0,0,0
5,3.944569696,1,0,0,0,0,0,0,0,0
5,3.944569696,1,0,0,0,0,0,0,0,0
5,3.944569696,1,0,0,0,0,0,0,0,0
5,3.944569696,1,0,0,0,0,0,0,0,0
5,3.944569696,1,0,0,0,0,0,0,0,0
5,3.944569696,1,0,0,0,0,0,0,0,0
5,3.944569696,1,0,0,0,0,0,0,0,0
5,3.944569696,1,0,0,0,0,0,0,0,0
5,3.944569696,1,0,0,0,0,0,0,0,0
6,3.64537014,0,1,0,0,0,0,0,0,0
6,3.64537014,0,1,0,0,0,0,0,0,0
6,3.64537014,0,1,0,0,0,0,0,0,0
6,3.64537014,0,1,0,0,0,0,0,0,0
6,3.64537014,0,1,0,0,0,0,0,0,0
6,3.64537014,0,1,0,0,0,0,0,0,0
6,3.64537014,0,1,0,0,0,0,0,0,0
6,3.64537014,0,1,0,0,0,0,0,0,0
6,3.64537014,0,1,0,0,0,0,0,0,0
7,3.773045394,0,1,0,0,0,0,0,0,0
7,3.773045394,0,1,0,0,0,0,0,0,0
7,3.773045394,0,1,0,0,0,0,0,0,0
7,3.773045394,0,1,0,0,0,0,0,0,0
7,3.773045394,0,1,0,0,0,0,0,0,0
7,3.773045394,0,1,0,0,0,0,0,0,0
7,3.773045394,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
8,3.258663985,0,1,0,0,0,0,0,0,0
9,4.312524388,0,1,0,0,0,0,0,0,0
